Sno,Wardno Name,Circleno Name,Zone,Assessor Address,Latitude,Longitude,Category
1350,115-BALAJI NAGAR,23-MOOSAPET,WEST ZONE,SAI BABA TEMPLE BESIDE BALAJI NAGAR,17.481866,78.4077875,DUMPER BINS
1351,115-BALAJI NAGAR,23-MOOSAPET,WEST ZONE,POWER NAGAR PARK,17.4750408,78.4196087,DUMPER BINS
1352,115-BALAJI NAGAR,23-MOOSAPET,WEST ZONE,GODERJ JUNCTION,17.4750915,78.4238638,DUMPER BINS
1353,115-BALAJI NAGAR,23-MOOSAPET,WEST ZONE,SAGAR HOTEL BACK SIDE,17.4784183,78.4188207,DUMPER BINS
1354,115-BALAJI NAGAR,23-MOOSAPET,WEST ZONE,BALAJI NAGAR IDL CHERVU,17.4802107,78.4125083,DUMPER BINS
1355,115-BALAJI NAGAR,23-MOOSAPET,WEST ZONE,JANTHA NAGAR MAJID,17.4684202,78.4178865,DUMPER BINS
1356,115-BALAJI NAGAR,23-MOOSAPET,WEST ZONE,SANTHOSH KIRANAM PRAGATHI NAGAR,17.4717,78.4215303,DUMPER BINS
1357,115-BALAJI NAGAR,23-MOOSAPET,WEST ZONE,POWER NAGAR PARK,17.4720357,78.420433,DUMPER BINS
1358,115-BALAJI NAGAR,23-MOOSAPET,WEST ZONE,PRAGATHI NAGAR NALA,17.4734347,78.4228835,DUMPER BINS
1359,115-BALAJI NAGAR,23-MOOSAPET,WEST ZONE,ANJAIAH NAGAR APPARTMENT,17.471396,78.4183568,DUMPER BINS
1360,115-BALAJI NAGAR,23-MOOSAPET,WEST ZONE,JANTHA NAGAR MOOSAPET,17.4684365,78.4179852,DUMPER BINS
1361,115-BALAJI NAGAR,23-MOOSAPET,WEST ZONE,GRAVE YARD MOOSAPET,17.469668,78.4259167,DUMPER BINS
1362,115-BALAJI NAGAR,23-MOOSAPET,WEST ZONE,Circle Office road,17.469751,78.4207615,DUMPER BINS
1363,115-BALAJI NAGAR,23-MOOSAPET,WEST ZONE,PRIME HOSPITAL,17.4936685,78.4015785,DUMPER BINS
1364,115-BALAJI NAGAR,23-MOOSAPET,WEST ZONE,Services Road Rithika,17.493596,78.4016477,DUMPER BINS
1365,115-BALAJI NAGAR,23-MOOSAPET,WEST ZONE,HOUSING BORD FUNCTION HALL,17.486109,78.3983012,DUMPER BINS
1377,116-ALLAPUR,23-MOOSAPET,WEST ZONE,RAJEEV GANDHI NAGAR,17.4584667,78.4123787,DUMPER BINS
1378,116-ALLAPUR,23-MOOSAPET,WEST ZONE,SAFDDER NAGAR,17.4584662,78.4123132,DUMPER BINS
1379,116-ALLAPUR,23-MOOSAPET,WEST ZONE,PADMAVATHI NAGAR SUNAM CHERVU,17.4555047,78.4125915,DUMPER BINS
1380,116-ALLAPUR,23-MOOSAPET,WEST ZONE,ALLAPUR RAILWAY STATION,17.4584325,78.4089652,DUMPER BINS
1381,116-ALLAPUR,23-MOOSAPET,WEST ZONE,AVANTHI NAGAR THOTA,17.4549985,78.4168752,DUMPER BINS
1382,116-ALLAPUR,23-MOOSAPET,WEST ZONE,KOTHURI SEETHAIAH NAGAR,17.4584025,78.4124792,DUMPER BINS
1383,116-ALLAPUR,23-MOOSAPET,WEST ZONE,PARVATH NAGAR,17.4595032,78.4037202,DUMPER BINS
1384,116-ALLAPUR,23-MOOSAPET,WEST ZONE,GAYATRI NAGAR,17.459505,78.403709,DUMPER BINS
1385,116-ALLAPUR,23-MOOSAPET,WEST ZONE,RAMA RAO NAGAR (GRAVE YARD),17.4550992,78.4166563,DUMPER BINS
1421,117-MOOSAPET,23-MOOSAPET,WEST ZONE,GLASS FACTORY,17.4593017,78.418868,DUMPER BINS
1422,117-MOOSAPET,23-MOOSAPET,WEST ZONE,PANDU RANGA NAGAR PARK,17.4580967,78.4264803,DUMPER BINS
1423,117-MOOSAPET,23-MOOSAPET,WEST ZONE,PANDU RANGA NAGAR,17.4562005,78.4254723,DUMPER BINS
1424,117-MOOSAPET,23-MOOSAPET,WEST ZONE,BALAJI SWARNAPURI COLONY,17.4530335,78.4241972,DUMPER BINS
1425,117-MOOSAPET,23-MOOSAPET,WEST ZONE,BABBU GUDA,17.4594943,78.4222235,DUMPER BINS
1426,117-MOOSAPET,23-MOOSAPET,WEST ZONE,KABEER NAGAR NALA,17.4587105,78.4223197,DUMPER BINS
1427,117-MOOSAPET,23-MOOSAPET,WEST ZONE,SNEHAPURI COLONY (GAS GODOWN),17.4548902,78.4202168,DUMPER BINS
1428,117-MOOSAPET,23-MOOSAPET,WEST ZONE,MOTHI NAGAR COMMNITY HALL,17.4552553,78.42286,DUMPER BINS
1429,117-MOOSAPET,23-MOOSAPET,WEST ZONE,VADDERA BASTI,17.4661295,78.4207408,DUMPER BINS
1430,117-MOOSAPET,23-MOOSAPET,WEST ZONE,EENADU GODOWN,17.4671938,78.421874,DUMPER BINS
1431,117-MOOSAPET,23-MOOSAPET,WEST ZONE,WARD OFFICE ROAD,17.4687463,78.4248108,DUMPER BINS
1451,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,FATHENAGAR SHASTHRI NAGAR,17.4573505,78.4505618,DUMPER BINS
1452,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,FATHENAGAR BHAGTHSING PARK,17.4575803,78.451034,DUMPER BINS
1453,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,FATHENAGAR WARD OFFICE ROAD,17.4631245,78.4493148,DUMPER BINS
1454,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,GOWTHAM NAGAR C.C ROAD,17.4609031,78.4608157,DUMPER BINS
1455,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,BALANAGAR GOWTHAM NAGAR ST JOSAP SCHOOL,17.4602782,78.4584657,DUMPER BINS
1456,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,BALANAGAR VEGITABLE MARKET,17.460838,78.4540537,DUMPER BINS
1457,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,BALANAGAR SHOBHANA BUS STOP,17.4632892,78.4526497,DUMPER BINS
1458,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,FATHENAGAR PIPE LINE ROAD GANESH TEMPLE,17.4613852,78.4508125,DUMPER BINS
1459,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,FATHENAGAR PIPE LINE ROAD RIKSHAPOINT,17.4576095,78.4503548,DUMPER BINS
1460,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,GOOD SHEAD ROAD,17.4664308,78.4254357,DUMPER BINS
1461,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,MEENA HOTEL,17.4658477,78.4481642,DUMPER BINS
1462,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,BARATH NAGAR RIKSHA POINT,17.4643623,78.4305325,DUMPER BINS
1463,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,BARATH NAGAR POST OFFICE,17.4655217,78.4294767,DUMPER BINS
1464,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,BARATH NAGAR POCHAMMA TEMPLE,17.4648502,78.4287443,DUMPER BINS
1465,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,BHARATH NAGAR MARKET,17.4649948,78.4300598,DUMPER BINS
1466,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,SANGEETH WINE SHOP BESIDE,17.4742353,78.4248425,DUMPER BINS
1467,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,Sri Ramulu theater,17.4686057,78.4282852,DUMPER BINS
1468,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,BHAVANI NAGAR,17.47068,78.4289002,DUMPER BINS
1469,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,DEEN DAYAL NAGAR,17.4634173,78.4417497,DUMPER BINS
1470,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,PRABHAKAR REDDY NAGAR,17.4627682,78.4327227,DUMPER BINS
1471,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,H.P ROAD,17.4680137,78.430941,DUMPER BINS
1472,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,SATAYA SAI SCHOOL H.P ROAD,17.468617,78.4283592,DUMPER BINS
1473,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,FATHENAGAR INDARA GANDHIPURAM,17.4513155,78.4522258,DUMPER BINS
1474,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,FATHENAGAR PITTALA BASTI,17.4605108,78.4487173,DUMPER BINS
1475,118-FATEH NAGAR,23-MOOSAPET,WEST ZONE,FATHENAGAR INDRAGANDHIPURAM AIRPORT,17.4533397,78.4507667,DUMPER BINS
1498,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,EDGA BOWENPALLY,17.4791313,78.479873,DUMPER BINS
1499,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,MALLIKHARJUNA COLONY,17.4797413,78.4854545,DUMPER BINS
1500,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,P.V. ENCLEVE,17.4832403,78.484309,DUMPER BINS
1501,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,CHETRI GUTTA,17.4786337,78.4877175,DUMPER BINS
1502,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,KALYANI TAKIS,17.4750692,78.4787902,DUMPER BINS
1503,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,SUPER MARKET HAL COLONY,17.4814157,78.4758064,DUMPER BINS
1504,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,OLD BOWENPALLY KALLU COMPOUND,17.4761728,78.4810153,DUMPER BINS
1505,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,HASMATHPET GROUND,17.475301,78.4850255,DUMPER BINS
1506,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,OLD BOWENPALLY WARD OFFICE,17.4766883,78.4787602,DUMPER BINS
1507,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,OLD BOWENPALLY MATTON SHOP,17.4768358,78.4758598,DUMPER BINS
1508,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,MYTRIVANM COLONY,17.4868274,78.4791729,DUMPER BINS
1509,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,DAIRY FORM,17.4893323,78.4815283,DUMPER BINS
1510,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,BANK COLONY,17.4745578,78.48194,DUMPER BINS
1511,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,SAIANNA GALLI,17.4698925,78.4908237,DUMPER BINS
1512,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,KALANJALI APPARTMENTS,17.4724642,78.4887497,DUMPER BINS
1513,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,HASMATHPET GRAVE YARD,17.475229,78.4851407,DUMPER BINS
1514,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,HASMATHPET MAJID,17.4733542,78.4878808,DUMPER BINS
1515,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,NRI QUARTERS,17.4735047,78.484981,DUMPER BINS
1516,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,HASMATHPET CHERVU KATTA,17.4720517,78.4924357,DUMPER BINS
1517,119-OLD BOWENPALLY,24-KUKATPALLY,WEST ZONE,HASMATHPET CHERVU KATTA,17.4720502,78.4924348,DUMPER BINS
1560,12-MANSOORABAD,3-HAYATNAGAR,EAST ZONE,Sai Nagar,17.350688,78.5542415,DUMPER BINS
1561,12-MANSOORABAD,3-HAYATNAGAR,EAST ZONE,Kamineni Hospital,17.3506377,78.5543362,DUMPER BINS
1562,12-MANSOORABAD,3-HAYATNAGAR,EAST ZONE,Kamineni Hospital,17.3508752,78.5543653,DUMPER BINS
1690,120-BALA NAGAR,24-KUKATPALLY,WEST ZONE,RAJU COLONY BESIDE GRAVE YARD,17.4710427,78.4589408,DUMPER BINS
1691,120-BALA NAGAR,24-KUKATPALLY,WEST ZONE,KALYAN NAGAR,17.4712342,78.4589785,DUMPER BINS
1692,120-BALA NAGAR,24-KUKATPALLY,WEST ZONE,"NARSAPUR ""X"" ROAD",17.4677077,78.4460097,DUMPER BINS
1693,120-BALA NAGAR,24-KUKATPALLY,WEST ZONE,B.B.R HOSPITAL,17.4639528,78.4583415,DUMPER BINS
1694,120-BALA NAGAR,24-KUKATPALLY,WEST ZONE,BALANAGAR COMAN,17.4643577,78.4525157,DUMPER BINS
1695,120-BALA NAGAR,24-KUKATPALLY,WEST ZONE,MEGITIC GORDEN,17.4635998,78.4539138,DUMPER BINS
1696,120-BALA NAGAR,24-KUKATPALLY,WEST ZONE,FIROZGUDA NAGAR BRIDGE,17.4635883,78.4597298,DUMPER BINS
1697,120-BALA NAGAR,24-KUKATPALLY,WEST ZONE,Gaddi Chenu,17.4655518,78.4569703,DUMPER BINS
1698,120-BALA NAGAR,24-KUKATPALLY,WEST ZONE,BALANAGAR P.J.R STATU,17.4640227,78.4549517,DUMPER BINS
1729,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,PATEL ASSARAM BALAJI NAGAR,17.4959122,78.4312407,DUMPER BINS
1730,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,PAPIREDDY NAGAR PARK RIGHT,17.4958713,78.4293108,DUMPER BINS
1731,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,METRO BESIDE 2,17.4804457,78.4205017,DUMPER BINS
1732,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,PAPIREDDY NAGAR PARK LEFT,17.4955632,78.4306153,DUMPER BINS
1733,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,METRO BESIDE 1,17.4805757,78.4205232,DUMPER BINS
1734,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,ASBESTAS COLONY,17.493682,78.4246637,DUMPER BINS
1735,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,BHAGAMEER,17.4966128,78.4208072,DUMPER BINS
1736,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,RAO'S HIGH SCHOOL,17.4840732,78.4170123,DUMPER BINS
1737,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,METRO BESIDE 4,17.4799158,78.4207508,DUMPER BINS
1738,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,METRO BESIDE 3,17.4797777,78.4205863,DUMPER BINS
1739,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,NALLCHERVU,17.4901352,78.4177083,DUMPER BINS
1740,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,VETARNARY HOSPITAL,17.4857135,78.41486,DUMPER BINS
1741,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,BJP OFFICE MAIN ROAD,17.4828665,78.4144448,DUMPER BINS
1742,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,Deenabandu nala,17.496623,78.4208307,DUMPER BINS
1743,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,Deenabandu colony,17.4966577,78.420763,DUMPER BINS
1744,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,DEENABANDU NALA (PIPE LINE ROAD),17.4967835,78.420705,DUMPER BINS
1745,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,VIVEKANDA SEPTICTANK,17.4944968,78.4150382,DUMPER BINS
1746,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,DEENABANDU NALA RIKSHAPOINT (SOCIETY),17.4966872,78.420859,DUMPER BINS
1747,121-KUKATPALLY,24-KUKATPALLY,WEST ZONE,PAPIREDDY NAGAR PARK,17.495023,78.4317187,DUMPER BINS
1764,122-VIVEKANANDA NAGAR COLONY,24-KUKATPALLY,WEST ZONE,USHA MALLAPUDI GRAVE YARD,17.4950982,78.4052535,DUMPER BINS
1765,122-VIVEKANANDA NAGAR COLONY,24-KUKATPALLY,WEST ZONE,KAMALAPRASANNA NAGAR,17.4992828,78.4155768,DUMPER BINS
1766,122-VIVEKANANDA NAGAR COLONY,24-KUKATPALLY,WEST ZONE,RIKSHAPULLARS COLONY,17.5000207,78.4269087,DUMPER BINS
1767,122-VIVEKANANDA NAGAR COLONY,24-KUKATPALLY,WEST ZONE,Madavaram nagar colony,17.5005163,78.4197923,DUMPER BINS
1768,122-VIVEKANANDA NAGAR COLONY,24-KUKATPALLY,WEST ZONE,VENKATESH NAGAR MAIN ROAD,17.4999607,78.4243992,DUMPER BINS
1801,123-HYDER NAGAR,24-KUKATPALLY,WEST ZONE,NIZAMPET CHERVU,17.5049255,78.3918023,DUMPER BINS
1802,123-HYDER NAGAR,24-KUKATPALLY,WEST ZONE,PETROL BANK,17.4964495,78.3963793,DUMPER BINS
1803,123-HYDER NAGAR,24-KUKATPALLY,WEST ZONE,JALAVAYU VIHAR,17.501189,78.3982932,DUMPER BINS
1804,123-HYDER NAGAR,24-KUKATPALLY,WEST ZONE,BRAMARAMBA THEATRE,17.5000947,78.3848265,DUMPER BINS
1805,123-HYDER NAGAR,24-KUKATPALLY,WEST ZONE,MAYURI HOTEL BACK SIDE,17.5034053,78.3882758,DUMPER BINS
1806,123-HYDER NAGAR,24-KUKATPALLY,WEST ZONE,USHA MALLAPUDI GRAVE YARD,17.4948148,78.4048788,DUMPER BINS
1807,123-HYDER NAGAR,24-KUKATPALLY,WEST ZONE,HMT SEPTIC TANK,17.5026185,78.3999643,DUMPER BINS
1808,123-HYDER NAGAR,24-KUKATPALLY,WEST ZONE,BHAGYANAGAR BESIDE KINGS BAKERY,17.4935543,78.402862,DUMPER BINS
1809,123-HYDER NAGAR,24-KUKATPALLY,WEST ZONE,JNTU X ROAD ADDAGUTTA COMMUNITI HALL,17.5050483,78.3920513,DUMPER BINS
1810,123-HYDER NAGAR,24-KUKATPALLY,WEST ZONE,JNTU X Road Addagutta,17.4994412,78.3929267,DUMPER BINS
1811,123-HYDER NAGAR,24-KUKATPALLY,WEST ZONE,Ramnaresh nagar,17.5016898,78.380311,DUMPER BINS
1812,123-HYDER NAGAR,24-KUKATPALLY,WEST ZONE,NANADHAMURALI NAGAR GRAVE YARD,17.5013498,78.3880565,DUMPER BINS
1813,123-HYDER NAGAR,24-KUKATPALLY,WEST ZONE,BHAGYANAGAR HIGHWAY,17.49655,78.3978677,DUMPER BINS
1834,124-ALLYWN COLONY,24-KUKATPALLY,WEST ZONE,JAYANAGAR CHERVU,17.4995232,78.4081057,DUMPER BINS
1835,124-ALLYWN COLONY,24-KUKATPALLY,WEST ZONE,ALLWIN COLONY PHASE II,17.5051948,78.4116127,DUMPER BINS
1836,124-ALLYWN COLONY,24-KUKATPALLY,WEST ZONE,SHAMSHIGUDA,17.499597,78.408431,DUMPER BINS
1837,124-ALLYWN COLONY,24-KUKATPALLY,WEST ZONE,NTR NAGAR,17.5083902,78.4101967,DUMPER BINS
1838,124-ALLYWN COLONY,24-KUKATPALLY,WEST ZONE,SAI NAGAR COLONY EAST,17.501909,78.4164265,DUMPER BINS
1839,124-ALLYWN COLONY,24-KUKATPALLY,WEST ZONE,SAI NAGAR COLONY WEST,17.5017507,78.415032,DUMPER BINS
1840,124-ALLYWN COLONY,24-KUKATPALLY,WEST ZONE,ALLWINCOLONY BUS STOP,17.5015915,78.41801,DUMPER BINS
1841,124-ALLYWN COLONY,24-KUKATPALLY,WEST ZONE,YELLAMMABANDA,17.506612,78.4076763,DUMPER BINS
1864,125-GAJULARAMARAM,26-GAJULARAMARAM,NORTH ZONE,Praksham Pantulu Nagar near Park,17.5177483,78.4273095,DUMPER BINS
1865,125-GAJULARAMARAM,26-GAJULARAMARAM,NORTH ZONE,"Gajularamaram, Near Housing Board Road",17.524191,78.4227528,DUMPER BINS
1878,126-JAGADGIRI GUTTA,26-GAJULARAMARAM,NORTH ZONE,Jagadgiri Gutta Near Rajiv Gruha Kalpa,17.5089325,78.4267318,DUMPER BINS
1879,126-JAGADGIRI GUTTA,26-GAJULARAMARAM,NORTH ZONE,Ring Basthi Near Transformar,17.5092725,78.4247482,DUMPER BINS
1880,126-JAGADGIRI GUTTA,26-GAJULARAMARAM,NORTH ZONE,Ring Basthi Near Water Tank,17.5085897,78.4263305,DUMPER BINS
1898,127-RANGAREDDY NAGAR,25-QUTUBULLAPUR,NORTH ZONE,Ranga Reddy Nagar,17.4924038,78.43333,DUMPER BINS
1899,127-RANGAREDDY NAGAR,25-QUTUBULLAPUR,NORTH ZONE,Gandhi Nagar near Big Open Nala,17.494326,78.4439032,DUMPER BINS
1903,128-CHINTAL,26-GAJULARAMARAM,NORTH ZONE,"ESI Hospital, Shapur Nagar",17.5115033,78.4458995,DUMPER BINS
1933,129-SURARAM,26-GAJULARAMARAM,NORTH ZONE,"Goutham College, Shapur Nagar",17.5164855,78.446064,DUMPER BINS
1934,129-SURARAM,26-GAJULARAMARAM,NORTH ZONE,"HAL Colony, Near Narsimhaswamy gutta road",17.5241257,78.434129,DUMPER BINS
1935,129-SURARAM,26-GAJULARAMARAM,NORTH ZONE,"APIIC Colony, towards Nehru Nagar Road",17.519603,78.4383462,DUMPER BINS
1936,129-SURARAM,26-GAJULARAMARAM,NORTH ZONE,"Kalavathi Nagar, Near Hindu Grave Yard",17.5190078,78.4451217,DUMPER BINS
1971,13-HAYATHNAGAR,3-HAYATNAGAR,EAST ZONE,Sushma theatre,17.3365125,78.5739142,DUMPER BINS
1972,13-HAYATHNAGAR,3-HAYATNAGAR,EAST ZONE,Autonagar,17.3357887,78.581202,DUMPER BINS
1973,13-HAYATHNAGAR,3-HAYATNAGAR,EAST ZONE,Autonagar,17.3357223,78.5812732,DUMPER BINS
1974,13-HAYATHNAGAR,3-HAYATNAGAR,EAST ZONE,Torrur  Road,17.3206053,78.6023243,DUMPER BINS
1975,13-HAYATHNAGAR,3-HAYATNAGAR,EAST ZONE,Autonagar,17.3357648,78.58125,DUMPER BINS
2123,130-SUBHASH NAGAR,25-QUTUBULLAPUR,NORTH ZONE,"Janapriya Apartments, SR Naik Nagar, Jeedimetla",17.529114,78.4449707,DUMPER BINS
2124,130-SUBHASH NAGAR,25-QUTUBULLAPUR,NORTH ZONE,"Moudibuilders, Jeedimetla",17.528622,78.4456332,DUMPER BINS
2125,130-SUBHASH NAGAR,25-QUTUBULLAPUR,NORTH ZONE,"Apurupa Colony near Ramana Mess, Jeedimetla",17.529302,78.4496488,DUMPER BINS
2148,131-QUTHBULLAPUR,25-QUTUBULLAPUR,NORTH ZONE,Jagadgiri Gutta Market,17.4995767,78.4532073,DUMPER BINS
2234,132-JEEDIMETLA,25-QUTUBULLAPUR,NORTH ZONE,"Meenakshi Estate, Jeedimetla",17.5106253,78.4823405,DUMPER BINS
2235,132-JEEDIMETLA,25-QUTUBULLAPUR,NORTH ZONE,"Om Books Depot, Service road, Jeedimetla",17.5071017,78.4794478,DUMPER BINS
2355,135-VENKATAPURAM,27-ALWAL,NORTH ZONE,L.B. NAGAR KALLU COMPOUND,17.4816512,78.4877352,DUMPER BINS
2627,14-B.N.REDDY NAGAR,3-HAYATNAGAR,EAST ZONE,Sahebnagar Bathukammakunta,17.325818,78.5748982,DUMPER BINS
2628,14-B.N.REDDY NAGAR,3-HAYATNAGAR,EAST ZONE,Red Tank,17.328218,78.5695162,DUMPER BINS
2629,14-B.N.REDDY NAGAR,3-HAYATNAGAR,EAST ZONE,Sahebnagar Bathukammakunta,17.3257438,78.5748713,DUMPER BINS
2630,14-B.N.REDDY NAGAR,3-HAYATNAGAR,EAST ZONE,Sahebnagar Bathukammakunta,17.32579,78.5749352,DUMPER BINS
2812,141-GOUTHAM NAGAR,28-MALKAJIGIRI,NORTH ZONE,"MCH Qtrs, Tukaram Gate (Seeds Factory)",17.4430923,78.5242957,DUMPER BINS
2833,142-ADDAGUTTA,29-SECUNDERABAD,NORTH ZONE,Opp water works office office main road Shantinagar,17.4358695,78.5364143,DUMPER BINS
2834,142-ADDAGUTTA,29-SECUNDERABAD,NORTH ZONE,Opp: Auto Mechanic shop North lalaguda,17.4368578,78.5350095,DUMPER BINS
2835,142-ADDAGUTTA,29-SECUNDERABAD,NORTH ZONE,Near super star hotel (Main road) North Lalaguda,17.4377007,78.533237,DUMPER BINS
2836,142-ADDAGUTTA,29-SECUNDERABAD,NORTH ZONE,"Near Nandannagar Community Hall, Addagutta",17.4447352,78.5146797,DUMPER BINS
2837,142-ADDAGUTTA,29-SECUNDERABAD,NORTH ZONE,CORPORATOR PARTY OFFICE,17.4433065,78.5200597,DUMPER BINS
2870,143-TARNAKA,29-SECUNDERABAD,NORTH ZONE,RAVINDER NAGAR JUNCTION,17.4256922,78.5220398,DUMPER BINS
2871,143-TARNAKA,29-SECUNDERABAD,NORTH ZONE,MANIKESHWAR NAGAR MASJEED,17.4211208,78.524182,DUMPER BINS
2872,143-TARNAKA,29-SECUNDERABAD,NORTH ZONE,RAVINDER NAGAR ROAD,17.4261553,78.5234633,DUMPER BINS
2873,143-TARNAKA,29-SECUNDERABAD,NORTH ZONE,"MANIKESHWAR NAGAR, KAMAN",17.4212336,78.5240833,DUMPER BINS
2874,143-TARNAKA,29-SECUNDERABAD,NORTH ZONE,CHANDRA BABU NAIDU NAGAR,17.4211964,78.5241483,DUMPER BINS
2875,143-TARNAKA,29-SECUNDERABAD,NORTH ZONE,ATTENDANCE POINT KAMAN LALAPET,17.4212733,78.5241653,DUMPER BINS
2893,144-METTUGUDA,29-SECUNDERABAD,NORTH ZONE,"WARD COMMITTEE OFFICE, NAMALAGUNDU Lift 2",17.4299532,78.5142353,DUMPER BINS
2894,144-METTUGUDA,29-SECUNDERABAD,NORTH ZONE,"WARD OFFICE, CHILKALGUDA Lift 2",17.4299317,78.5141115,DUMPER BINS
2895,144-METTUGUDA,29-SECUNDERABAD,NORTH ZONE,"WARD COMMITTEE OFFICE, NAMALAGUNDU Lift 1",17.4300172,78.5141828,DUMPER BINS
2896,144-METTUGUDA,29-SECUNDERABAD,NORTH ZONE,"WARD OFFICE, CHILKALGUDA Lift 1",17.4298285,78.514221,DUMPER BINS
2897,144-METTUGUDA,29-SECUNDERABAD,NORTH ZONE,RAVINDER NAGAR MASJEED,17.4267922,78.5210067,DUMPER BINS
2898,144-METTUGUDA,29-SECUNDERABAD,NORTH ZONE,"MASJEED, CHILKALGUDA",17.4302325,78.510422,DUMPER BINS
2899,144-METTUGUDA,29-SECUNDERABAD,NORTH ZONE,CHILKALGUDA P.S.,17.4302553,78.5177315,DUMPER BINS
2900,144-METTUGUDA,29-SECUNDERABAD,NORTH ZONE,Railway Hospital Mettuguda X Road,17.4365132,78.5197865,DUMPER BINS
2901,144-METTUGUDA,29-SECUNDERABAD,NORTH ZONE,Lalaguda New Bridge,17.4381228,78.5245038,DUMPER BINS
2902,144-METTUGUDA,29-SECUNDERABAD,NORTH ZONE,KESHAVA NAGAR METTUGUDA (NEAR MCH PARK),17.434069,78.522377,DUMPER BINS
2903,144-METTUGUDA,29-SECUNDERABAD,NORTH ZONE,NEAR KVN SCHOOL,17.4363863,78.5167765,DUMPER BINS
2904,144-METTUGUDA,29-SECUNDERABAD,NORTH ZONE,NEAR RAILWAY QUARTERS WALL,17.4304968,78.5193538,DUMPER BINS
2905,144-METTUGUDA,29-SECUNDERABAD,NORTH ZONE,HANUMAN TEMPLE METTUGUDA ENTRANCE,17.4352383,78.5128068,DUMPER BINS
2906,144-METTUGUDA,29-SECUNDERABAD,NORTH ZONE,PRAGATHI SCHOOL,17.4298573,78.5176388,DUMPER BINS
2924,145-SEETHAPHALMANDI,29-SECUNDERABAD,NORTH ZONE,JAMAI OSMANIA RLY STATION Lift 2,17.4262603,78.5184498,DUMPER BINS
2925,145-SEETHAPHALMANDI,29-SECUNDERABAD,NORTH ZONE,SURESH THEATER Lift 2,17.426726,78.5165165,DUMPER BINS
